customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00253,Female,0,Yes,No,28,Yes,None,No internet service,No internet service,Two year,Mailed check,26.7,747.56,0
CUST00254,Female,0,No,Yes,23,Yes,DSL,Yes,No,One year,Credit card,38.47,884.87,1
CUST00255,Male,1,No,Yes,71,No,None,No internet service,No internet service,Month-to-month,Electronic check,47.36,3362.59,0
CUST00256,Male,0,No,Yes,53,No,Fiber optic,Yes,Yes,Two year,Mailed check,69.45,3680.82,1
CUST00257,Male,1,No,No,55,Yes,Fiber optic,Yes,No,One year,Bank transfer,106.42,5853.23,1
CUST00258,Male,0,Yes,Yes,27,No,DSL,No,No,One year,Credit card,54.8,1479.67,1
CUST00259,Male,0,No,Yes,21,Yes,Fiber optic,No,Yes,One year,Mailed check,66.38,1393.97,0
CUST00260,Female,1,No,No,28,Yes,Fiber optic,No,Yes,One year,Bank transfer,78.2,2189.71,1
CUST00261,Female,0,Yes,No,50,No,DSL,No,Yes,Two year,Mailed check,47.31,2365.3,0
CUST00262,Male,1,Yes,No,0,No,Fiber optic,No,Yes,Month-to-month,Bank transfer,106.71,0,0
CUST00263,Female,0,Yes,No,20,Yes,DSL,Yes,No,Month-to-month,Electronic check,44.92,898.47,0
CUST00264,Female,0,Yes,No,26,No,None,No internet service,No internet service,Two year,Bank transfer,25.82,671.44,1
CUST00265,Male,0,No,No,46,Yes,None,No internet service,No internet service,One year,Bank transfer,49.01,2254.3,1
CUST00266,Male,1,Yes,No,36,No,None,No internet service,No internet service,One year,Mailed check,22.78,819.97,1
CUST00267,Male,0,Yes,No,32,Yes,None,No internet service,No internet service,Two year,Electronic check,19.9,636.66,1
CUST00268,Male,1,Yes,Yes,70,No,DSL,Yes,Yes,Month-to-month,Electronic check,40.7,2848.7,0
CUST00269,Male,0,Yes,Yes,63,Yes,DSL,Yes,Yes,Month-to-month,Mailed check,77.01,4851.58,1
CUST00270,Female,1,Yes,Yes,49,Yes,DSL,Yes,No,One year,Bank transfer,33.04,1618.82,1
CUST00271,Male,1,No,Yes,22,Yes,DSL,No,Yes,Month-to-month,Bank transfer,59.72,1313.86,1
CUST00272,Male,0,Yes,No,39,Yes,None,No internet service,No internet service,One year,Electronic check,44.66,1741.78,0
CUST00273,Female,1,No,No,69,No,None,No internet service,No internet service,One year,Electronic check,27.78,1916.98,0
CUST00274,Female,0,No,Yes,53,Yes,DSL,No,No,Two year,Bank transfer,63.38,3359.27,1
CUST00275,Female,0,Yes,Yes,42,Yes,DSL,No,Yes,One year,Credit card,70.03,2941.12,0
CUST00276,Male,1,No,No,56,No,DSL,No,No,One year,Mailed check,76.85,4303.44,0
CUST00277,Male,1,No,Yes,34,No,None,No internet service,No internet service,One year,Electronic check,19.93,677.57,1
CUST00278,Female,0,No,Yes,25,Yes,None,No internet service,No internet service,Month-to-month,Credit card,37.36,934.05,0
CUST00279,Female,1,Yes,No,62,Yes,None,No internet service,No internet service,One year,Electronic check,22.08,1369.26,1
CUST00280,Female,0,Yes,No,60,No,DSL,Yes,Yes,Month-to-month,Credit card,70.76,4245.69,0
CUST00281,Male,0,No,No,7,Yes,Fiber optic,No,No,One year,Mailed check,113.45,794.12,1
CUST00282,Male,0,No,No,21,Yes,None,No internet service,No internet service,One year,Bank transfer,37.45,786.47,0
CUST00283,Male,1,No,No,28,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,45.82,1282.87,0
CUST00284,Male,0,No,Yes,67,Yes,None,No internet service,No internet service,One year,Bank transfer,21.58,1445.62,0
CUST00285,Female,1,No,Yes,33,Yes,None,No internet service,No internet service,Two year,Bank transfer,19.54,644.95,1
CUST00286,Male,0,Yes,No,50,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,48.81,2440.44,1
CUST00287,Male,0,No,No,64,No,Fiber optic,No,Yes,One year,Electronic check,116.33,7444.83,0
CUST00288,Male,0,Yes,No,42,No,DSL,Yes,Yes,Month-to-month,Electronic check,73.76,3097.83,1
CUST00289,Male,1,Yes,No,69,Yes,None,No internet service,No internet service,Two year,Electronic check,44.25,3052.93,0
CUST00290,Male,1,No,No,67,No,Fiber optic,Yes,No,Month-to-month,Mailed check,101.46,6797.61,0
CUST00291,Female,0,Yes,Yes,48,No,Fiber optic,No,No,One year,Mailed check,109.95,5277.45,0
CUST00292,Female,0,Yes,Yes,48,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,49.55,2378.26,1
CUST00293,Female,0,No,Yes,18,Yes,None,No internet service,No internet service,Two year,Bank transfer,21.73,391.19,0
CUST00294,Male,0,No,Yes,18,Yes,DSL,Yes,Yes,One year,Electronic check,59.23,1066.13,0
CUST00295,Female,1,No,Yes,33,No,DSL,Yes,No,Month-to-month,Credit card,58.37,1926.14,1
CUST00296,Male,1,Yes,No,19,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,82.97,1576.4,1
CUST00297,Male,0,Yes,No,49,No,None,No internet service,No internet service,One year,Bank transfer,22.4,1097.6,1
CUST00298,Male,1,No,No,55,Yes,None,No internet service,No internet service,One year,Credit card,29.03,1596.7,0
CUST00299,Female,0,No,No,20,Yes,DSL,No,Yes,One year,Mailed check,38.6,771.9,0
CUST00300,Male,0,No,Yes,52,No,DSL,Yes,No,Month-to-month,Bank transfer,47.22,2455.55,0
CUST00301,Male,1,No,Yes,9,No,DSL,Yes,No,Month-to-month,Mailed check,71.97,647.72,0
CUST00302,Male,0,No,No,18,No,Fiber optic,Yes,No,Month-to-month,Mailed check,77.07,1387.31,1
CUST00303,Male,0,No,Yes,25,No,Fiber optic,Yes,Yes,Two year,Electronic check,53.87,1346.81,0
CUST00304,Male,0,Yes,No,71,No,None,No internet service,No internet service,Two year,Credit card,24.23,1720.52,1
CUST00305,Male,1,Yes,No,51,Yes,DSL,Yes,No,One year,Electronic check,45.53,2321.98,0
CUST00306,Male,1,No,No,7,No,None,No internet service,No internet service,Month-to-month,Electronic check,29.16,204.14,0
CUST00307,Female,0,No,Yes,24,Yes,Fiber optic,Yes,Yes,Two year,Electronic check,78.77,1890.36,0
CUST00308,Female,0,No,No,7,No,Fiber optic,No,Yes,Month-to-month,Electronic check,60.49,423.42,1
CUST00309,Male,0,Yes,Yes,4,Yes,Fiber optic,No,No,Two year,Bank transfer,97.55,390.2,0
CUST00310,Female,1,No,Yes,36,No,DSL,No,Yes,Month-to-month,Bank transfer,44.54,1603.54,1
CUST00311,Male,1,No,Yes,5,Yes,DSL,No,Yes,Two year,Credit card,59.25,296.26,0
CUST00312,Female,1,Yes,Yes,57,Yes,Fiber optic,No,Yes,Two year,Electronic check,117.38,6690.39,1
CUST00313,Male,0,Yes,Yes,72,No,DSL,Yes,No,Two year,Electronic check,31.42,2262.19,1
CUST00314,Male,1,No,No,15,No,Fiber optic,No,Yes,Month-to-month,Electronic check,63.65,954.81,1
CUST00315,Female,0,Yes,No,59,No,Fiber optic,No,Yes,Month-to-month,Bank transfer,83.26,4912.53,1
CUST00316,Female,1,Yes,No,9,No,None,No internet service,No internet service,Two year,Bank transfer,37.58,338.19,1
CUST00317,Female,1,No,Yes,9,Yes,None,No internet service,No internet service,One year,Credit card,46.18,415.6,1
CUST00318,Male,1,No,Yes,5,No,None,No internet service,No internet service,One year,Bank transfer,33.41,167.05,1
CUST00319,Male,0,No,No,15,Yes,Fiber optic,No,No,One year,Electronic check,82.61,1239.15,0
CUST00320,Female,0,Yes,No,64,No,None,No internet service,No internet service,One year,Credit card,49.63,3176.53,0
CUST00321,Male,0,No,Yes,42,No,None,No internet service,No internet service,Month-to-month,Credit card,26.26,1102.94,1
CUST00322,Male,1,No,No,55,No,Fiber optic,Yes,No,One year,Bank transfer,104.74,5760.74,0
CUST00323,Female,1,No,Yes,53,No,DSL,Yes,Yes,One year,Bank transfer,73.41,3890.49,1
CUST00324,Male,1,Yes,No,10,No,DSL,No,Yes,One year,Mailed check,51.05,510.52,0
CUST00325,Female,0,Yes,Yes,72,No,DSL,No,Yes,Two year,Electronic check,30.89,2224.27,0
CUST00326,Male,1,Yes,Yes,24,Yes,Fiber optic,Yes,Yes,Two year,Credit card,50.43,1210.41,1
CUST00327,Male,1,No,Yes,44,Yes,Fiber optic,Yes,Yes,One year,Electronic check,117.74,5180.57,1
CUST00328,Female,0,No,Yes,42,Yes,Fiber optic,Yes,No,Month-to-month,Electronic check,61.5,2582.95,0
CUST00329,Female,1,Yes,No,70,Yes,Fiber optic,Yes,Yes,One year,Electronic check,83.22,5825.17,1
CUST00330,Male,1,No,Yes,67,Yes,Fiber optic,No,Yes,Month-to-month,Mailed check,76,5091.97,0
CUST00331,Female,0,No,Yes,3,Yes,Fiber optic,No,No,Month-to-month,Electronic check,55.15,165.46,0
CUST00332,Male,1,Yes,Yes,61,Yes,Fiber optic,No,No,Month-to-month,Credit card,70.57,4304.66,1
CUST00333,Female,0,No,Yes,13,Yes,Fiber optic,No,No,Month-to-month,Electronic check,100.03,1300.33,0
CUST00334,Male,1,Yes,No,15,Yes,DSL,Yes,Yes,Month-to-month,Credit card,58.52,877.87,0
CUST00335,Female,1,Yes,No,6,Yes,DSL,No,Yes,Two year,Electronic check,46.12,276.71,0
CUST00336,Female,1,No,No,61,Yes,Fiber optic,No,No,Two year,Bank transfer,68.86,4200.21,1
CUST00337,Female,0,Yes,Yes,72,Yes,DSL,No,No,Two year,Mailed check,58.9,4241,1
CUST00338,Male,0,Yes,Yes,9,No,None,No internet service,No internet service,One year,Bank transfer,38.46,346.11,0
CUST00339,Female,0,Yes,No,16,No,DSL,Yes,No,One year,Bank transfer,43.99,703.77,1
CUST00340,Male,0,No,No,1,Yes,DSL,Yes,Yes,Two year,Credit card,62.87,62.87,0
CUST00341,Male,0,No,Yes,8,Yes,DSL,Yes,Yes,Two year,Bank transfer,43.68,349.44,0
CUST00342,Female,0,Yes,Yes,70,No,DSL,Yes,Yes,One year,Electronic check,55.39,3877.2,0
CUST00343,Female,1,Yes,Yes,51,Yes,None,No internet service,No internet service,Two year,Electronic check,26.69,1361.14,0
CUST00344,Female,1,No,Yes,64,No,Fiber optic,No,No,Month-to-month,Bank transfer,74.64,4776.76,0
CUST00345,Female,0,Yes,Yes,7,Yes,Fiber optic,No,No,Two year,Bank transfer,110.52,773.65,1
CUST00346,Female,0,Yes,No,42,No,DSL,No,No,One year,Credit card,45.2,1898.54,1
CUST00347,Female,1,No,No,44,No,Fiber optic,Yes,Yes,Month-to-month,Electronic check,94.12,4141.36,1
CUST00348,Female,1,No,Yes,14,Yes,DSL,No,Yes,One year,Credit card,54.49,762.87,0
CUST00349,Male,1,Yes,Yes,22,Yes,DSL,No,No,Month-to-month,Mailed check,54.63,1201.79,1
CUST00350,Female,0,Yes,Yes,66,Yes,Fiber optic,No,No,Two year,Electronic check,60.24,3976,0
CUST00351,Female,1,Yes,Yes,35,No,Fiber optic,Yes,Yes,One year,Credit card,108.56,3799.48,1
CUST00352,Male,1,No,Yes,12,Yes,DSL,No,No,Month-to-month,Credit card,71.6,859.23,1
CUST00353,Female,0,No,No,28,No,DSL,Yes,Yes,One year,Credit card,38.03,1064.8,1
CUST00354,Male,0,No,No,18,Yes,Fiber optic,No,No,One year,Mailed check,115.64,2081.58,0
CUST00355,Male,1,Yes,No,27,Yes,DSL,No,No,Two year,Bank transfer,48.75,1316.26,0
CUST00356,Female,1,No,No,20,No,Fiber optic,No,Yes,One year,Electronic check,105.65,2113.09,0
CUST00357,Female,0,No,No,31,Yes,Fiber optic,Yes,No,Month-to-month,Electronic check,60.47,1874.53,0
CUST00358,Male,1,No,No,46,No,None,No internet service,No internet service,Month-to-month,Electronic check,48.94,2251.33,0
CUST00359,Male,0,No,Yes,62,Yes,DSL,Yes,No,Month-to-month,Credit card,44.99,2789.67,1
CUST00360,Female,1,No,No,26,No,None,No internet service,No internet service,Two year,Mailed check,25.55,664.26,0
CUST00361,Male,1,No,No,48,No,DSL,Yes,Yes,Two year,Bank transfer,70.49,3383.43,1
CUST00362,Female,0,No,Yes,58,Yes,None,No internet service,No internet service,Two year,Bank transfer,30.52,1770.04,1
CUST00363,Female,1,No,No,44,Yes,Fiber optic,No,No,Two year,Electronic check,58.75,2585.04,0
CUST00364,Male,1,Yes,No,39,No,Fiber optic,Yes,Yes,Two year,Electronic check,101.33,3951.73,0
CUST00365,Female,1,Yes,Yes,55,No,Fiber optic,Yes,Yes,Month-to-month,Mailed check,106.31,5847.06,1
CUST00366,Female,0,No,Yes,12,No,DSL,Yes,No,Month-to-month,Mailed check,34.61,415.29,1
CUST00367,Female,0,No,Yes,35,No,Fiber optic,No,No,One year,Bank transfer,60.52,2118.35,1
CUST00368,Male,1,No,No,32,No,None,No internet service,No internet service,Month-to-month,Credit card,24.88,796.07,0
CUST00369,Female,1,Yes,No,40,No,None,No internet service,No internet service,Two year,Credit card,20.5,819.94,1
CUST00370,Female,1,No,No,39,No,Fiber optic,Yes,No,Month-to-month,Credit card,70.84,2762.79,1
CUST00371,Male,0,Yes,No,24,No,None,No internet service,No internet service,One year,Mailed check,16.16,387.91,0
CUST00372,Female,1,No,Yes,71,Yes,DSL,Yes,No,Month-to-month,Credit card,68.16,4839.27,0
CUST00373,Female,0,No,Yes,15,Yes,Fiber optic,Yes,No,Two year,Mailed check,68.44,1026.61,1
CUST00374,Female,0,No,Yes,19,Yes,Fiber optic,Yes,No,Two year,Mailed check,53.67,1019.79,0
CUST00375,Female,1,Yes,No,17,No,Fiber optic,Yes,Yes,Month-to-month,Electronic check,115.7,1966.84,0
CUST00376,Male,0,No,No,52,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,46.94,2441.08,1
CUST00377,Male,1,No,Yes,42,Yes,Fiber optic,No,Yes,One year,Mailed check,93.92,3944.5,1
CUST00378,Female,0,No,Yes,70,No,Fiber optic,Yes,Yes,Month-to-month,Electronic check,101.47,7102.79,1
CUST00379,Female,1,No,No,33,No,Fiber optic,Yes,No,One year,Electronic check,92.57,3054.75,0
CUST00380,Male,1,Yes,No,58,Yes,Fiber optic,Yes,No,Month-to-month,Mailed check,88.92,5157.35,0
CUST00381,Male,1,Yes,Yes,14,No,None,No internet service,No internet service,Month-to-month,Credit card,48.67,681.4,1
CUST00382,Female,0,No,No,47,No,None,No internet service,No internet service,Two year,Bank transfer,16.34,768.03,0
CUST00383,Female,1,Yes,Yes,25,No,None,No internet service,No internet service,Month-to-month,Bank transfer,44.4,1110.12,0
CUST00384,Male,1,No,Yes,27,Yes,DSL,Yes,No,Two year,Credit card,33.47,903.75,0
CUST00385,Female,1,No,Yes,2,Yes,DSL,Yes,No,Month-to-month,Credit card,76.47,152.93,0
CUST00386,Male,1,No,Yes,36,Yes,DSL,No,No,Two year,Electronic check,68.72,2474.01,0
CUST00387,Male,0,Yes,No,66,No,None,No internet service,No internet service,Month-to-month,Credit card,18.97,1251.99,1
CUST00388,Male,0,No,Yes,20,No,Fiber optic,No,No,Month-to-month,Credit card,70.05,1401.03,1
CUST00389,Male,0,No,Yes,24,No,DSL,No,Yes,Two year,Mailed check,36.76,882.32,0
CUST00390,Male,1,No,Yes,20,No,None,No internet service,No internet service,Month-to-month,Mailed check,46.68,933.55,0
CUST00391,Female,1,No,No,38,No,None,No internet service,No internet service,Month-to-month,Mailed check,38.7,1470.45,0
CUST00392,Male,1,Yes,No,5,No,Fiber optic,Yes,Yes,One year,Credit card,70.2,351.01,1
CUST00393,Male,0,No,Yes,47,No,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,55.34,2601.2,0
CUST00394,Female,0,Yes,Yes,24,No,None,No internet service,No internet service,Two year,Mailed check,47.95,1150.78,1
CUST00395,Male,1,Yes,No,8,No,Fiber optic,Yes,No,Two year,Mailed check,107.83,862.67,0
CUST00396,Male,1,No,Yes,70,No,DSL,No,No,One year,Electronic check,69.24,4847.05,0
CUST00397,Male,1,Yes,Yes,35,No,DSL,No,No,Two year,Electronic check,48.7,1704.34,0
CUST00398,Male,0,No,Yes,29,Yes,None,No internet service,No internet service,Two year,Bank transfer,33.37,967.86,0
CUST00399,Male,1,No,Yes,54,Yes,Fiber optic,Yes,Yes,One year,Electronic check,56.45,3048.38,0
CUST00400,Male,0,No,No,65,Yes,DSL,Yes,Yes,One year,Bank transfer,76.74,4988.01,0
CUST00401,Male,1,Yes,Yes,38,No,DSL,No,No,One year,Bank transfer,60.96,2316.51,1
CUST00402,Male,1,No,Yes,8,Yes,None,No internet service,No internet service,Two year,Electronic check,32.83,262.63,0
CUST00403,Female,1,Yes,No,12,Yes,DSL,Yes,No,Two year,Mailed check,43.38,520.51,1
CUST00404,Male,1,Yes,No,49,Yes,None,No internet service,No internet service,Two year,Electronic check,15.24,746.7,1
CUST00405,Female,0,Yes,Yes,6,No,Fiber optic,No,Yes,One year,Electronic check,64.83,388.98,1
CUST00406,Male,0,No,Yes,20,No,DSL,Yes,Yes,One year,Electronic check,66.99,1339.88,0
CUST00407,Female,1,No,Yes,68,Yes,None,No internet service,No internet service,One year,Mailed check,44.03,2993.86,1
CUST00408,Male,0,No,No,4,No,DSL,No,No,Month-to-month,Credit card,46.25,185.02,1
CUST00409,Female,1,Yes,No,1,Yes,None,No internet service,No internet service,One year,Credit card,23.9,23.9,0
CUST00410,Male,0,No,No,69,Yes,Fiber optic,Yes,Yes,One year,Mailed check,85.8,5919.9,0
CUST00411,Female,0,Yes,Yes,58,Yes,None,No internet service,No internet service,One year,Bank transfer,33.56,1946.28,0
CUST00412,Male,1,Yes,No,32,No,DSL,Yes,Yes,Month-to-month,Credit card,66.1,2115.12,0
CUST00413,Female,0,No,Yes,3,Yes,Fiber optic,Yes,No,Month-to-month,Mailed check,103.91,311.74,1
CUST00414,Male,1,No,Yes,51,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,29.72,1515.61,1
CUST00415,Female,0,No,Yes,64,No,Fiber optic,Yes,Yes,One year,Bank transfer,108.33,6932.96,0
CUST00416,Male,1,No,Yes,21,Yes,Fiber optic,No,Yes,One year,Mailed check,82.71,1736.88,0
CUST00417,Female,1,No,No,21,No,Fiber optic,Yes,No,Two year,Bank transfer,56.27,1181.66,0
CUST00418,Female,1,No,No,3,Yes,Fiber optic,Yes,No,Two year,Credit card,72.07,216.2,1
CUST00419,Female,1,No,Yes,12,No,None,No internet service,No internet service,Two year,Electronic check,36.48,437.8,0
CUST00420,Male,1,Yes,Yes,1,No,None,No internet service,No internet service,Month-to-month,Mailed check,27.09,27.09,0
CUST00421,Female,0,Yes,Yes,72,Yes,DSL,Yes,Yes,Month-to-month,Mailed check,34.99,2519.52,0
CUST00422,Female,0,Yes,No,63,Yes,DSL,Yes,No,Two year,Bank transfer,73.41,4625.01,1
CUST00423,Male,0,No,Yes,61,Yes,None,No internet service,No internet service,Month-to-month,Credit card,39.27,2395.6,1
CUST00424,Female,0,No,No,63,Yes,None,No internet service,No internet service,Two year,Mailed check,17.61,1109.58,0
CUST00425,Male,1,No,Yes,17,No,Fiber optic,No,Yes,Two year,Electronic check,118.22,2009.82,0
CUST00426,Male,0,Yes,No,11,No,Fiber optic,No,Yes,Two year,Bank transfer,111.07,1221.76,1
CUST00427,Male,1,Yes,No,37,Yes,Fiber optic,Yes,No,Two year,Credit card,109.79,4062.33,0
CUST00428,Female,0,Yes,No,52,No,Fiber optic,Yes,No,Two year,Mailed check,102.09,5308.73,0
CUST00429,Male,0,Yes,Yes,61,Yes,None,No internet service,No internet service,Month-to-month,Credit card,25.51,1555.92,0
CUST00430,Male,1,No,Yes,62,Yes,Fiber optic,Yes,No,One year,Electronic check,58.98,3656.6,0
CUST00431,Male,0,No,No,53,No,Fiber optic,No,No,Two year,Mailed check,95.37,5054.44,0
CUST00432,Male,0,Yes,Yes,72,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,22.99,1655.6,1
CUST00433,Female,1,No,Yes,43,No,None,No internet service,No internet service,Month-to-month,Mailed check,44.07,1895.02,0
CUST00434,Male,0,No,No,63,No,None,No internet service,No internet service,One year,Mailed check,35.56,2240.53,0
CUST00435,Male,1,No,Yes,19,No,DSL,Yes,Yes,Two year,Mailed check,44.93,853.75,0
CUST00436,Female,1,Yes,No,38,No,None,No internet service,No internet service,One year,Electronic check,39.38,1496.43,1
CUST00437,Male,0,No,Yes,18,Yes,DSL,No,Yes,Two year,Electronic check,30.78,553.99,1
CUST00438,Female,1,Yes,Yes,72,Yes,None,No internet service,No internet service,One year,Electronic check,18.87,1358.85,0
CUST00439,Female,1,No,No,48,No,Fiber optic,No,Yes,One year,Bank transfer,71.03,3409.6,0
CUST00440,Male,0,No,Yes,18,No,None,No internet service,No internet service,Two year,Electronic check,32.71,588.81,1
CUST00441,Female,0,Yes,Yes,53,Yes,Fiber optic,No,Yes,Two year,Mailed check,67.04,3553.07,0
CUST00442,Male,1,No,Yes,58,Yes,DSL,No,No,One year,Bank transfer,41.51,2407.58,0
CUST00443,Female,0,No,No,44,No,DSL,No,Yes,One year,Mailed check,38.91,1712.05,1
CUST00444,Male,1,No,Yes,51,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,31.12,1586.88,0
CUST00445,Male,0,Yes,No,9,Yes,None,No internet service,No internet service,Two year,Electronic check,29.32,263.89,1
CUST00446,Female,0,Yes,No,0,No,None,No internet service,No internet service,One year,Credit card,48.11,0,0
CUST00447,Male,1,Yes,No,51,Yes,Fiber optic,Yes,Yes,Month-to-month,Mailed check,63.1,3218.22,1
CUST00448,Male,1,Yes,No,44,No,DSL,Yes,Yes,One year,Mailed check,34.02,1496.95,1
CUST00449,Female,0,Yes,No,55,No,DSL,Yes,Yes,Two year,Credit card,45.47,2500.95,0
CUST00450,Male,1,Yes,Yes,18,No,DSL,Yes,No,One year,Electronic check,78.17,1406.99,1
CUST00451,Male,1,No,Yes,40,Yes,DSL,No,No,Two year,Electronic check,45.13,1805.06,0
CUST00452,Male,1,No,Yes,8,Yes,DSL,Yes,Yes,Two year,Electronic check,59.29,474.32,0
CUST00453,Male,1,No,No,20,Yes,Fiber optic,No,No,Two year,Electronic check,88.11,1762.13,1
CUST00454,Male,1,No,Yes,2,Yes,DSL,No,No,Two year,Bank transfer,35.67,71.34,0
CUST00455,Male,0,No,No,39,Yes,None,No internet service,No internet service,Two year,Mailed check,48.11,1876.17,1
CUST00456,Male,1,No,Yes,31,No,None,No internet service,No internet service,Two year,Bank transfer,16.95,525.49,1
CUST00457,Female,0,Yes,Yes,54,Yes,Fiber optic,Yes,No,Two year,Credit card,60.88,3287.57,1
CUST00458,Female,1,Yes,Yes,25,No,None,No internet service,No internet service,Month-to-month,Mailed check,32.06,801.39,1
CUST00459,Male,0,No,No,3,No,Fiber optic,Yes,Yes,One year,Mailed check,86.84,260.52,0
CUST00460,Male,0,No,No,29,No,Fiber optic,Yes,No,Two year,Bank transfer,69.96,2028.91,0
CUST00461,Female,1,No,Yes,16,No,DSL,No,No,Two year,Mailed check,64.41,1030.62,0
CUST00462,Male,1,No,Yes,64,No,DSL,Yes,Yes,Two year,Credit card,65.81,4211.79,1
